"","setting","date","indicator","dimension","measure","estimate","se","lowerci","upperci"
"2187","Lesotho",2014,"vzdpt","Subnational region - HDI","Population attributable fraction",0,0.821278478609626,-1.60967623935272,1.60967623935272
"2188","Liberia",2013,"vzdpt","Subnational region - HDI","Population attributable fraction",0,0.504817956533385,-0.98942501355454,0.98942501355454
"2189","Malawi",2016,"vzdpt","Subnational region - HDI","Population attributable fraction",0,0.583943181764447,-1.14450760527604,1.14450760527604
"2190","Maldives",2017,"vzdpt","Subnational region - HDI","Population attributable fraction",-13.356966892988,0.184134542625533,-13.7178639648438,-12.9960698211322
"2191","Mali",2018,"vzdpt","Subnational region - HDI","Population attributable fraction",-61.2630642650656,0.0808954617563637,-61.4216164566208,-61.1045120735104
"2192","Mauritania",2020,"vzdpt","Subnational region - HDI","Population attributable fraction",-69.0625315296437,0.310697417173761,-69.6714872773939,-68.4535757818935
"2193","Myanmar",2016,"vzdpt","Subnational region - HDI","Population attributable fraction",-72.8467231101359,0.138737124417965,-73.1186428773137,-72.574803342958
"2194","Namibia",2013,"vzdpt","Subnational region - HDI","Population attributable fraction",0,0.388874052145793,-0.762179136727904,0.762179136727904
"2195","Nepal",2016,"vzdpt","Subnational region - HDI","Population attributable fraction",-32.6209893446038,0.275575735701355,-33.1611078615916,-32.080870827616
"2196","Nigeria",2018,"vzdpt","Subnational region - HDI","Population attributable fraction",-91.437932696674,0.0267592524919856,-91.4903798678115,-91.3854855255365
"2197","Pakistan",2018,"vzdpt","Subnational region - HDI","Population attributable fraction",-58.7606063210124,0.422526975866803,-59.588743976208,-57.9324686658169
"2198","Papua New Guinea",2017,"vzdpt","Subnational region - HDI","Population attributable fraction",-70.911840695696,0.118896121322684,-71.1448728113899,-70.678808580002
"2199","Philippines",2017,"vzdpt","Subnational region - HDI","Population attributable fraction",-41.5590590901009,0.132712705511244,-41.8191712131938,-41.298946967008
"2200","Rwanda",2020,"vzdpt","Subnational region - HDI","Population attributable fraction",0,16.295838989554,-31.9392575173895,31.9392575173895
"2201","Senegal",2019,"vzdpt","Subnational region - HDI","Population attributable fraction",-42.1080768031363,0.254652533204838,-42.6071865967897,-41.608967009483
"2202","Sierra Leone",2019,"vzdpt","Subnational region - HDI","Population attributable fraction",-25.4145903112491,0.252994872392259,-25.9104511494112,-24.9187294730869
"2203","South Africa",2016,"vzdpt","Subnational region - HDI","Population attributable fraction",0,0.561039221142734,-1.09961666735416,1.09961666735416
"2204","Tajikistan",2017,"vzdpt","Subnational region - HDI","Population attributable fraction",0,0.462530022618024,-0.906542186099823,0.906542186099823
"2205","Timor-Leste",2016,"vzdpt","Subnational region - HDI","Population attributable fraction",-48.9027398215724,0.0751676151821238,-49.0500656401331,-48.7554140030117
"2206","Togo",2014,"vzdpt","Subnational region - HDI","Population attributable fraction",-5.40441714202136,0.264028447234053,-5.92190338949414,-4.88693089454858
"2207","Türkiye",2013,"vzdpt","Subnational region - HDI","Population attributable fraction",-100,0,-100,-100
"2208","Uganda",2016,"vzdpt","Subnational region - HDI","Population attributable fraction",-12.0211932544428,0.333748503343963,-12.6753283008911,-11.3670582079945
"2209","United Republic of Tanzania",2015,"vzdpt","Subnational region - HDI","Population attributable fraction",-100,0,-100,-100
"2210","Yemen",2013,"vzdpt","Subnational region - HDI","Population attributable fraction",-32.4921698018862,0.0725674092995686,-32.6343993105647,-32.3499402932077
"2211","Zambia",2018,"vzdpt","Subnational region - HDI","Population attributable fraction",-45.330626450116,0.320938618007614,-45.959654582659,-44.701598317573
"2212","Zimbabwe",2015,"vzdpt","Subnational region - HDI","Population attributable fraction",-16.6259458690134,0.400845876896736,-17.4115893510824,-15.8403023869444
"2213","Afghanistan",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",19.1308519081265,1.23762963923577,16.7051423890251,21.5565614272279
"2214","Albania",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",2.22337561405652,0.704420136651622,0.84273751623456,3.60401371187848
"2215","Algeria",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",4.64848308748371,2.13437315896328,0.465188566346693,8.83177760862073
"2216","Angola",2015,"vdpt","Economic status (wealth quintile)","Population attributable risk",22.3758167723866,2.33324415595675,17.8027422595728,26.9488912852003
"2217","Armenia",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",2.49015019817668,2.20274030045295,-1.82714145800604,6.8074418543594
"2218","Bangladesh",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",1.77752665266786,0.803412949247406,0.202866207429837,3.35218709790588
"2219","Belize",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,3.91570071261221,-7.67463237095776,7.67463237095776
"2220","Benin",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",16.2177185655054,1.77070609250973,12.7471983969807,19.6882387340301
"2221","Bolivia (Plurinational State of)",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,2.82305676781888,-5.53308959123707,5.53308959123707
"2222","Burkina Faso",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",0.870740366690612,1.37084217562402,-1.81606092602101,3.55754165940223
"2223","Burundi",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,0.801958238544311,-1.57180926465203,1.57180926465203
"2224","Cambodia",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",2.42474715397313,1.67291783050007,-0.854111542901886,5.70360585084815
"2225","Cameroon",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",16.7350766982292,1.9095899986433,12.9923490756505,20.477804320808
"2226","Central African Republic",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",27.3662679509191,2.87939274951029,21.7227618645331,33.009774037305
"2227","Chad",2014,"vdpt","Economic status (wealth quintile)","Population attributable risk",11.2198383514722,2.10569860742335,7.09274491862633,15.3469317843182
"2228","Comoros",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",5.16486088856513,3.31325261343058,-1.32899490544202,11.6587166825723
"2229","Congo",2014,"vdpt","Economic status (wealth quintile)","Population attributable risk",9.31621956487594,2.60488671835727,4.21073541308897,14.4217037166629
"2230","Costa Rica",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",2.83026856873579,0.192646453278694,2.45268845856017,3.20784867891141
"2231","Cuba",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",2.73903748178529,1.1652953515785,0.455100561339486,5.02297440223109
"2232","Côte d'Ivoire",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,2.46417876140265,-4.82970162381772,4.82970162381772
"2233","Democratic Republic of the Congo",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",24.4531218051326,1.73272762101246,21.0570380729304,27.8492055373348
"2234","Dominican Republic",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",1.72518408085475,2.58423149258809,-3.33981657233209,6.79018473404158
"2235","Ecuador",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",3.22590695072992,0.91895244033366,1.42479326417076,5.02702063728909
"2236","Egypt",2014,"vdpt","Economic status (wealth quintile)","Population attributable risk",1.74262491009119,0.451898983502638,0.856919177775765,2.62833064240662
"2237","El Salvador",2014,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,1.80968605337601,-3.5469194879414,3.5469194879414
"2238","Eswatini",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,3.45981488788373,-6.78111257342759,6.78111257342759
"2239","Ethiopia",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",20.9931149624404,2.40869450837759,16.272160476261,25.7140694486199
"2240","Fiji",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",2.64604193512724,1.83872035142001,-0.957783731296814,6.2498676015513
"2241","Gabon",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",14.7928067593661,2.64741646521535,9.60396583546572,19.9816476832666
"2242","Gambia",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",2.09539319415367,1.22965907748811,-0.314694310985765,4.50548069929311
"2243","Ghana",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",5.61965650208555,1.2779122761085,3.11499446551129,8.12431853865981
"2244","Guatemala",2015,"vdpt","Economic status (wealth quintile)","Population attributable risk",4.8947092139697,1.6457057218922,1.6691852699095,8.12023315802991
"2245","Guinea",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",13.7784262579084,2.91355660601586,8.06796024319859,19.4888922726183
"2246","Guinea-Bissau",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,2.47055172433474,-4.84219240163942,4.84219240163942
"2247","Haiti",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",24.0821943136111,3.1791030366951,17.8512668585468,30.3131217686754
"2248","Honduras",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,1.74028793791127,-3.41090168103557,3.41090168103557
"2249","India",2020,"vdpt","Economic status (wealth quintile)","Population attributable risk",2.39695166082699,0.338759886111329,1.73299448464189,3.06090883701208
"2250","Indonesia",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",4.74351064749935,1.39644770194591,2.00652344539165,7.48049784960705
"2251","Iraq",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",17.0583572855839,1.50371117761043,14.1111375343172,20.0055770368507
"2252","Jordan",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",0.412794663132885,2.18586149720057,-3.87141514657304,4.69700447283881
"2253","Kazakhstan",2015,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,2.314079601724,-4.53551267673783,4.53551267673783
"2254","Kenya",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",0.993513767322355,0.964267688104256,-0.896416172817689,2.8834437074624
"2255","Kiribati",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",6.18872714807311,4.62923938108037,-2.8844153146589,15.2618696108051
"2256","Kyrgyzstan",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,3.78973852979122,-7.42775102921456,7.42775102921456
"2257","Lao People's Democratic Republic",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",14.6138417988815,2.18921588237682,10.3230575150399,18.9046260827231
"2258","Lesotho",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,3.36776084864292,-6.60068997188417,6.60068997188417
"2259","Liberia",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",6.43392799179846,3.65417400318198,-0.728121447680775,13.5959774312777
"2260","Madagascar",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",16.4172828920926,1.91491033192714,12.6641276078918,20.1704381762935
"2261","Malawi",2020,"vdpt","Economic status (wealth quintile)","Population attributable risk",5.05654565823312,0.958498608206244,3.17792290691711,6.93516840954912
"2262","Maldives",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,3.81782297819046,-7.48279553660275,7.48279553660275
"2263","Mali",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",10.7018207023119,1.96618720763375,6.84816458848641,14.5554768161375
"2264","Mauritania",2020,"vdpt","Economic status (wealth quintile)","Population attributable risk",4.24461601540881,1.97831101972984,0.367197666519612,8.12203436429801
"2265","Mexico",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",1.62074544244223,2.43022959238468,-3.1424170327952,6.38390791767965
"2266","Mongolia",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,2.00672515245624,-3.93310902568489,3.93310902568489
"2267","Montenegro",2013,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,4.00105085562517,-7.8419155773385,7.8419155773385
"2268","Mozambique",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",28.5452429899663,2.7142684391303,23.2253746048972,33.8651113750354
"2269","Myanmar",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",21.728412375878,3.15902688005849,15.5368334647694,27.9199912869866
"2270","Namibia",2013,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,3.29108828478023,-6.45041450811095,6.45041450811095
"2271","Nepal",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",1.94080995488881,2.26075944700156,-2.49019713894293,6.37181704872054
"2272","Niger",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",5.83848003382121,2.36684149010971,1.19955595609107,10.4774041115514
"2273","Nigeria",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",27.9715398556328,1.30173455983778,25.4201870009196,30.5228927103459
"2274","North Macedonia",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,3.60492638555753,-7.06552588261091,7.06552588261091
"2275","Pakistan",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",15.4893989466272,1.54325078012962,12.4646829984598,18.5141148947946
"2276","Papua New Guinea",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",19.4779596158819,2.3860380020022,14.8014110662137,24.1545081655502
"2277","Paraguay",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,2.87409802395289,-5.6331286149854,5.6331286149854
"2278","Peru",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",0.0638030908479266,2.12491377681335,-4.10095138195923,4.22855756365508
"2279","Philippines",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",13.6746996150093,1.79102499759618,10.1643551243099,17.1850441057088
"2280","Rwanda",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,0.594925524967525,-1.16603260241993,1.16603260241993
"2281","Samoa",2020,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,4.77186972661971,-9.35269280309162,9.35269280309162
"2282","Sao Tome and Principe",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",5.29174521675587,1.50796558495702,2.33618698031424,8.2473034531975
"2283","Senegal",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",6.12405052656047,1.10978185322256,3.94891806354813,8.2991829895728
"2284","Serbia",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",4.0053301251772,2.16866847061439,-0.245181971634575,8.25584222198897
"2285","Sierra Leone",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,2.26472257472523,-4.43877468143627,4.43877468143627
"2286","South Africa",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,4.79351395663119,-9.39511471438723,9.39511471438723
"2287","Sudan",2014,"vdpt","Economic status (wealth quintile)","Population attributable risk",15.826646912903,1.58888922392784,12.7124812585807,18.9408125672254
"2288","Suriname",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,5.0769701188397,-9.95067858351184,9.95067858351184
"2289","Tajikistan",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,2.58789630172867,-5.07218354711259,5.07218354711259
"2290","Thailand",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",1.26546102718143,1.65237862803365,-1.97314157258824,4.5040636269511
"2291","Timor-Leste",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",10.5711674522728,2.48886735810485,5.69307706808994,15.4492578364556
"2292","Togo",2017,"vdpt","Economic status (wealth quintile)","Population attributable risk",4.28870357194468,2.60028212631709,-0.807755745280049,9.38516288916941
"2293","Tonga",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,3.94942502999027,-7.74073081842195,7.74073081842195
"2294","Tunisia",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,3.91714915703141,-7.67747126985299,7.67747126985299
"2295","Turkmenistan",2015,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,1.99372016510914,-3.90761971886516,3.90761971886516
"2296","Türkiye",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",13.4666628882125,3.04172819391677,7.50498517737553,19.4283405990494
"2297","Uganda",2016,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,1.46739805690913,-2.87604734252596,2.87604734252596
"2298","United Republic of Tanzania",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",4.23975424572619,1.10071597719778,2.08239057321074,6.39711791824164
"2299","Uzbekistan",2021,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,1.78050871951905,-3.48973296441687,3.48973296441687
"2300","Viet Nam",2020,"vdpt","Economic status (wealth quintile)","Population attributable risk",2.32587346688608,1.60761593003106,-0.824995856947652,5.47674279071981
"2301","Yemen",2022,"vdpt","Economic status (wealth quintile)","Population attributable risk",5.85845389522673,1.69944458579092,2.52760371335494,9.18930407709852
"2302","Zambia",2018,"vdpt","Economic status (wealth quintile)","Population attributable risk",3.85996276954532,1.12227590655344,1.66034241198354,6.0595831271071
"2303","Zimbabwe",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",5.9680808954829,1.38826697669457,3.24712762023523,8.68903417073057
"2304","occupied Palestinian territory",2019,"vdpt","Economic status (wealth quintile)","Population attributable risk",0,1.96936166946254,-3.85987794468024,3.85987794468024
"2305","Afghanistan",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-17.1972824235858,1.03735808081405,-19.2304669010529,-15.1640979461187
"2306","Albania",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.457471711936518,0,-0.457471711936518,-0.457471711936518
"2307","Algeria",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.24565429926958,0.816961397442435,-2.84686921501626,0.35556061647711
"2308","Angola",2015,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-21.854830955772,1.43672332866236,-24.6707569356988,-19.0389049758453
"2309","Armenia",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.536947247439,0,-1.536947247439,-1.536947247439
"2310","Bangladesh",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.19439096544335,0.302367465009153,-1.78702030695797,-0.601761623928738
"2311","Belize",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,3.18934148093441,-6.25099443703108,6.25099443703108
"2312","Benin",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-12.1748579259929,1.20182028699124,-14.5303824043853,-9.81933344760049
"2313","Burkina Faso",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.693491486404795,0.923960499105517,-2.50442078778926,1.11743781497967
"2314","Burundi",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.0713912808954456,0.382038460648806,-0.820172904476228,0.677390342685337
"2315","Cambodia",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.55885862678756,1.17641574351522,-3.8645911149233,0.746873861348189
"2316","Cameroon",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-11.845430709679,1.22258873397136,-14.2416605961673,-9.44920082319076
"2317","Central African Republic",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-27.5749962785758,2.24112764012118,-31.9675257379705,-23.182466819181
"2318","Chad",2014,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-16.3103782359884,1.89712599603779,-20.0286768623571,-12.5920796096196
"2319","Comoros",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-5.09723812080416,2.63448922525192,-10.2607421199567,0.0662658783484327
"2320","Congo",2014,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-5.26359973329713,1.69789216473497,-8.59140722581042,-1.93579224078385
"2321","Costa Rica",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.278428012532665,0.130472539187958,-0.534149490312552,-0.0227065347527771
"2322","Cuba",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-2.3087577131664,0.376882439818578,-3.04743372161639,-1.5700817047164
"2323","Côte d'Ivoire",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,2.33167873045236,-4.5700063352047,4.5700063352047
"2324","Democratic Republic of the Congo",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-19.3480369456228,1.31066548949688,-21.9168941008162,-16.7791797904294
"2325","Dominican Republic",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.0714071840481019,1.47876381846611,-2.9697310098826,2.8269166417864
"2326","Ecuador",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.19264738395724,0.79391529110404,-2.7486927612968,0.363397993382307
"2327","Egypt",2014,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.308366716765628,0.229287125027263,-0.757761223937796,0.141027790406539
"2328","El Salvador",2014,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.08781195561294,0,-1.08781195561294,-1.08781195561294
"2329","Eswatini",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-3.46283637778068,1.86058071777131,-7.10950757494214,0.183834819380768
"2330","Ethiopia",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-18.4775285119638,1.33281991553149,-21.0898075442832,-15.8652494796443
"2331","Fiji",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-3.33200736803215,0,-3.33200736803215,-3.33200736803215
"2332","Gabon",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-7.88083081093412,1.93592762636936,-11.6751792352942,-4.08648238657407
"2333","Gambia",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.429632177836767,0.652264228704698,-1.70804657450177,0.848782218828237
"2334","Ghana",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.40167017784028,0.665280286882695,-2.70559557975483,-0.0977447759257204
"2335","Guatemala",2015,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.437911243021615,0.746185618111934,-1.90040818030276,1.02458569425953
"2336","Guinea",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-18.6455626307251,2.37174523035771,-23.2940978627308,-13.9970273987193
"2337","Guinea-Bissau",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,1.75477547851974,-3.43929673885273,3.43929673885273
"2338","Haiti",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-12.0859933571445,1.55343724249208,-15.1306744046722,-9.0413123096168
"2339","Honduras",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,1.15147253847189,-2.25684470459182,2.25684470459182
"2340","India",2020,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.827460203552461,0.253648106761293,-1.32460135755137,-0.330319049553555
"2341","Indonesia",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-3.54289380611374,0.962652675121708,-5.42965837897342,-1.65612923325405
"2342","Iraq",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-8.34082517607458,0.882047959807939,-10.0696074099352,-6.61204294221399
"2343","Jordan",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,1.9485201260449,-3.81902927019945,3.81902927019945
"2344","Kazakhstan",2015,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,1.7023544026467,-3.33655331811072,3.33655331811072
"2345","Kenya",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.09231888872251,0.461460202621148,-1.99676426615852,-0.187873511286508
"2346","Kiribati",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-7.50287972475655,4.39315135123225,-16.1132981518052,1.10753870229212
"2347","Kyrgyzstan",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,3.14625065528841,-6.16653797070083,6.16653797070083
"2348","Lao People's Democratic Republic",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-12.5028746639329,1.73349785235613,-15.9004680218285,-9.10528130603738
"2349","Lesotho",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,2.50853138770712,-4.91663117399423,4.91663117399423
"2350","Liberia",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-8.38847912341278,0.361367758028069,-9.09674691432178,-7.68021133250378
"2351","Madagascar",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-11.6485350773776,1.53273606142117,-14.6526425555689,-8.64442759918637
"2352","Malawi",2020,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.86242369073444,0.698831725314295,-3.23210870360444,-0.492738677864432
"2353","Maldives",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,3.35822313263959,-6.58199639202287,6.58199639202287
"2354","Mali",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-10.5403792439102,1.33318369266299,-13.1533712663058,-7.92738722151466
"2355","Mauritania",2020,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-3.26000051483193,1.36595819268114,-5.93722937687439,-0.582771652789465
"2356","Mexico",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.0503596743577823,1.45487778693494,-2.9018677386576,2.80114838994203
"2357","Mongolia",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.36364082767486,0.844176953362608,-3.01819725284432,0.290915597494604
"2358","Montenegro",2013,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,3.02886219218766,-5.93646081082285,5.93646081082285
"2359","Mozambique",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-18.6615882464281,1.43583368850374,-21.4757705636847,-15.8474059291715
"2360","Myanmar",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-9.42887236073338,1.53463589397266,-12.4367034423022,-6.42104127916453
"2361","Namibia",2013,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,2.36753343121228,-4.64028025737061,4.64028025737061
"2362","Nepal",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.28100417555183,1.63769814062052,-4.49083354871627,1.92882519761261
"2363","Niger",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-4.37095764363548,1.86294189277296,-8.02225665876135,-0.719658628509602
"2364","Nigeria",2021,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-22.8650369976926,0.809828478787317,-24.4522716497706,-21.2778023456146
"2365","North Macedonia",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-3.5449312158392,0.820715601761941,-5.15350423684273,-1.93635819483568
"2366","Pakistan",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-10.5308437687951,0.842640630670516,-12.1823890568195,-8.87929848077081
"2367","Papua New Guinea",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-22.7584493138962,1.7186861914728,-26.1270123499092,-19.3898862778832
"2368","Paraguay",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-1.41833860477967,1.72350140713883,-4.79633929007589,1.95966208051654
"2369","Peru",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,1.52113579777068,-2.98137137922513,2.98137137922513
"2370","Philippines",2022,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-8.19789511835483,1.35515645104736,-10.8539529558248,-5.54183728088489
"2371","Rwanda",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,0.477568662488506,-0.936017378622437,0.936017378622437
"2372","Samoa",2020,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-3.46063696740385,4.32991409932522,-11.9471126582335,5.02583872342576
"2373","Sao Tome and Principe",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-2.28830685338368,0,-2.28830685338368,-2.28830685338368
"2374","Senegal",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-3.32118426414438,0.519844145708685,-4.34006006730739,-2.30230846098136
"2375","Serbia",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-2.99401758965918,0.684619988330038,-4.33584810988229,-1.65218706943608
"2376","Sierra Leone",2019,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-0.986786441400897,1.11271264769086,-3.16766315601719,1.1940902732154
"2377","South Africa",2016,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,2.95899585199689,-5.79952530031732,5.79952530031732
"2378","Sudan",2014,"vzdpt","Economic status (wealth quintile)","Population attributable risk",-11.4261909963504,1.05162846695958,-13.4873449167082,-9.36503707599253
"2379","Suriname",2018,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,4.34838663864845,-8.52268120260615,8.52268120260615
"2380","Tajikistan",2017,"vzdpt","Economic status (wealth quintile)","Population attributable risk",0,1.89589893851175,-3.71589363781074,3.71589363781074
